Profundidade[m]	Produtividade_Primaria[gC/m²/yr]
5996.4548	781.0897573
5996.6072	781.0897573
5996.7596	781.0897573
5996.912	781.737332
5997.0644	781.0897573
5997.2168	781.0897573
5997.3692	781.0897573
5997.5216	781.0897573
5997.674	781.0897573
5997.8264	781.737332
5997.9788	781.0897573
5998.1312	781.0897573
5998.2836	781.0897573
5998.436	781.0897573
5998.5884	781.0897573
5998.7408	781.737332
5998.8932	781.0897573
5999.0456	781.0897573
5999.198	781.0897573
5999.3504	781.0897573
5999.5028	781.0897573
5999.6552	781.737332
5999.8076	781.0897573
5999.96	781.0897573
6000.1124	781.0897573
6000.2648	781.0897573
6000.4172	781.0897573
6000.5696	781.737332
6000.722	781.0897573
6000.8744	781.0897573
6001.0268	781.0897573
6001.1792	781.0897573
6001.3316	781.0897573
6001.484	781.737332
6001.6364	781.0897573
6001.7888	781.0897573
6001.9412	781.0897573
6002.0936	781.0897573
6002.246	781.0897573
6002.3984	781.737332
6002.5508	781.0897573
6002.7032	781.0897573
6002.8556	781.0897573
6003.008	781.0897573
6003.1604	781.0897573
6003.3128	781.0897573
6003.4652	781.737332
6003.6176	781.0897573
6003.77	781.0897573
6003.9224	781.0897573
6004.0748	781.0897573
6004.2272	781.0897573
6004.3796	781.737332
6004.532	781.0897573
6004.6844	781.0897573
6004.8368	781.0897573
6004.9892	781.0897573
6005.1416	781.0897573
6005.294	781.737332
6005.4464	781.0897573
6005.5988	781.0897573
6005.7512	781.0897573
6005.9036	781.0897573
6006.056	781.0897573
6006.2084	781.737332
6006.3608	781.0897573
6006.5132	781.0897573
6006.6656	781.0897573
6006.818	781.0897573
6006.9704	781.0897573
6007.1228	781.737332
6007.2752	781.0897573
6007.4276	781.0897573
6007.58	781.0897573
6007.7324	781.0897573
6007.8848	781.0897573
6008.0372	781.737332
6008.1896	781.0897573
6008.342	781.0897573
6008.4944	781.0897573
6008.6468	781.0897573
6008.7992	781.0897573
6008.9516	781.737332
6009.104	781.0897573
6009.2564	781.0897573
6009.4088	781.0897573
6009.5612	781.0897573
6009.7136	781.0897573
6009.866	781.737332
6010.0184	781.0897573
6010.1708	781.0897573
6010.3232	781.0897573
6010.4756	781.0897573
6010.628	781.0897573
6010.7804	781.737332
6010.9328	781.0897573
6011.0852	781.0897573
6011.2376	781.0897573
6011.39	781.0897573
6011.5424	781.0897573
6011.6948	781.0897573
6011.8472	781.737332
6011.9996	781.0897573
6012.152	781.0897573
6012.3044	781.0897573
6012.4568	781.0897573
6012.6092	781.0897573
6012.7616	781.737332
6012.914	781.0897573
6013.0664	781.0897573
6013.2188	781.0897573
6013.3712	781.0897573
6013.5236	781.0897573
6013.676	781.737332
6013.8284	781.0897573
6013.9808	781.0897573
6014.1332	781.0897573
6014.2856	781.0897573
6014.438	781.0897573
6014.5904	781.737332
6014.7428	781.0897573
6014.8952	781.0897573
6015.0476	781.0897573
6015.2	781.0897573
6015.3524	781.0897573
6015.5048	781.737332
6015.6572	781.0897573
6015.8096	781.0897573
6015.962	781.0897573
6016.1144	781.0897573
6016.2668	781.0897573
6016.4192	781.737332
6016.5716	781.0897573
6016.724	781.0897573
6016.8764	781.0897573
6017.0288	781.0897573
6017.1812	781.0897573
6017.3336	781.737332
6017.486	781.0897573
6017.6384	781.0897573
6017.7908	781.0897573
6017.9432	781.0897573
6018.0956	781.0897573
6018.248	781.737332
6018.4004	781.0897573
6018.5528	781.0897573
6018.7052	781.0897573
6018.8576	781.0897573
6019.01	781.0897573
6019.1624	781.737332
6019.3148	781.0897573
6019.4672	781.0897573
6019.6196	781.0897573
6019.772	781.0897573
6019.9244	781.0897573
6020.0768	781.737332
6020.2292	781.0897573
6020.3816	781.0897573
6020.534	781.0897573
6020.6864	781.0897573
6020.8388	781.0897573
6020.9912	781.0897573
6021.1436	781.737332
6021.296	781.0897573
6021.4484	781.0897573
6021.6008	781.0897573
6021.7532	781.0897573
6021.9056	781.0897573
6022.058	781.737332
6022.2104	781.0897573
6022.3628	781.0897573
6022.5152	781.0897573
6022.6676	781.0897573
6022.82	781.0897573
6022.9724	781.737332
6023.1248	781.0897573
6023.2772	781.0897573
6023.4296	781.0897573
6023.582	781.0897573
6023.7344	781.0897573
6023.8868	781.737332
6024.0392	781.0897573
6024.1916	781.0897573
6024.344	781.0897573
6024.4964	781.0897573
6024.6488	781.0897573
6024.8012	781.737332
6024.9536	781.0897573
6025.106	781.0897573
6025.2584	781.0897573
6025.4108	781.0897573
6025.5632	781.0897573
6025.7156	781.737332
6025.868	781.0897573
6026.0204	781.0897573
6026.1728	781.0897573
6026.3252	781.0897573
6026.4776	781.0897573
6026.63	781.737332
6026.7824	781.0897573
6026.9348	781.0897573
6027.0872	781.0897573
6027.2396	781.0897573
6027.392	781.0897573
6027.5444	781.737332
6027.6968	781.0897573
6027.8492	781.0897573
6028.0016	781.0897573
6028.154	781.0897573
6028.3064	781.0897573
6028.4588	781.737332
6028.6112	781.0897573
6028.7636	781.0897573
6028.916	781.0897573
6029.0684	781.0897573
6029.2208	781.0897573
6029.3732	781.0897573
6029.5256	781.737332
6029.678	781.0897573
6029.8304	781.0897573
6029.9828	781.0897573
6030.1352	781.0897573
6030.2876	781.0897573
6030.44	781.737332
6030.5924	781.0897573
6030.7448	781.0897573
6030.8972	781.0897573
6031.0496	781.0897573
6031.202	781.0897573
6031.3544	781.737332
6031.5068	781.0897573
6031.6592	781.0897573
6031.8116	781.0897573
6031.964	781.0897573
6032.1164	781.0897573
6032.2688	781.737332
6032.4212	781.0897573
6032.5736	781.0897573
6032.726	781.0897573
6032.8784	781.0897573
6033.0308	781.0897573
6033.1832	781.737332
6033.3356	781.0897573
6033.488	781.0897573
6033.6404	781.0897573
6033.7928	781.0897573
6033.9452	781.0897573
6034.0976	781.737332
6034.25	781.0897573
6034.4024	781.0897573
6034.5548	781.0897573
6034.7072	781.0897573
6034.8596	781.0897573
6035.012	781.737332
6035.1644	781.0897573
6035.3168	781.0897573
6035.4692	781.0897573
6035.6216	781.0897573
6035.774	781.0897573
6035.9264	781.737332
6036.0788	781.0897573
6036.2312	781.0897573
6036.3836	781.0897573
6036.536	781.0897573
6036.6884	781.0897573
6036.8408	781.737332
6036.9932	781.0897573
6037.1456	781.0897573
6037.298	781.0897573
6037.4504	781.0897573
6037.6028	781.0897573
6037.7552	781.0897573
6037.9076	781.737332
6038.06	781.0897573
6038.2124	781.0897573
6038.3648	781.0897573
6038.5172	781.0897573
6038.6696	781.0897573
6038.822	781.737332
6038.9744	781.0897573
6039.1268	781.0897573
6039.2792	781.0897573
6039.4316	781.0897573
6039.584	781.0897573
6039.7364	781.737332
6039.8888	781.0897573
6040.0412	781.0897573
6040.1936	781.0897573
6040.346	781.0897573
6040.4984	781.0897573
6040.6508	781.737332
6040.8032	781.0897573
6040.9556	781.0897573
6041.108	781.0897573
6041.2604	781.0897573
6041.4128	781.0897573
6041.5652	781.737332
6041.7176	781.0897573
6041.87	781.0897573
6042.0224	781.0897573
6042.1748	781.0897573
6042.3272	781.0897573
6042.4796	781.737332
6042.632	781.0897573
6042.7844	781.0897573
6042.9368	781.0897573
6043.0892	781.0897573
6043.2416	781.0897573
6043.394	781.737332
6043.5464	781.0897573
6043.6988	781.0897573
6043.8512	781.0897573
6044.0036	781.0897573
6044.156	781.0897573
6044.3084	781.737332
6044.4608	781.0897573
6044.6132	781.0897573
6044.7656	781.0897573
6044.918	781.0897573
6045.0704	781.0897573
6045.2228	781.737332
6045.3752	781.0897573
6045.5276	781.0897573
6045.68	781.0897573
6045.8324	781.0897573
6045.9848	781.0897573
6046.1372	781.737332
6046.2896	781.0897573
6046.442	781.0897573
6046.5944	781.0897573
6046.7468	781.0897573
6046.8992	781.0897573
6047.0516	781.0897573
6047.204	781.737332
6047.3564	781.0897573
6047.5088	781.0897573
6047.6612	781.0897573
6047.8136	781.0897573
6047.966	781.0897573
6048.1184	781.737332
6048.2708	781.0897573
6048.4232	781.0897573
6048.5756	781.0897573
6048.728	781.0897573
6048.8804	781.0897573
6049.0328	781.737332
6049.1852	781.0897573
6049.3376	781.0897573
6049.49	781.0897573
6049.6424	781.0897573
6049.7948	781.0897573
6049.9472	781.737332
6050.0996	781.0897573
6050.252	781.0897573
6050.4044	781.0897573
6050.5568	781.0897573
6050.7092	781.0897573
6050.8616	781.737332
6051.014	781.0897573
6051.1664	781.0897573
6051.3188	781.0897573
6051.4712	781.0897573
6051.6236	781.0897573
6051.776	781.737332
6051.9284	781.0897573
6052.0808	781.0897573
6052.2332	781.0897573
6052.3856	781.0897573
6052.538	781.0897573
6052.6904	781.737332
6052.8428	781.0897573
6052.9952	781.0897573
6053.1476	781.0897573
6053.3	781.0897573
6053.4524	781.0897573
6053.6048	781.737332
6053.7572	781.0897573
6053.9096	781.0897573
6054.062	781.0897573
6054.2144	781.0897573
6054.3668	781.0897573
6054.5192	781.737332
6054.6716	781.0897573
6054.824	781.0897573
6054.9764	781.0897573
6055.1288	781.0897573
6055.2812	781.0897573
6055.4336	781.0897573
6055.586	781.737332
6055.7384	781.0897573
6055.8908	781.0897573
6056.0432	781.0897573
6056.1956	781.0897573
6056.348	781.0897573
6056.5004	781.737332
6056.6528	781.0897573
6056.8052	781.0897573
6056.9576	781.0897573
6057.11	781.0897573
6057.2624	781.0897573
6057.4148	781.737332
6057.5672	781.0897573
6057.7196	781.0897573
6057.872	781.0897573
6058.0244	781.0897573
6058.1768	781.0897573
6058.3292	781.737332
6058.4816	781.0897573
6058.634	781.0897573
6058.7864	781.0897573
6058.9388	781.0897573
6059.0912	781.0897573
6059.2436	781.737332
6059.396	781.0897573
6059.5484	781.0897573
6059.7008	781.0897573
6059.8532	781.0897573
6060.0056	781.0897573
6060.158	781.737332
6060.3104	781.0897573
6060.4628	781.0897573
6060.6152	781.0897573
6060.7676	781.0897573
6060.92	781.0897573
6061.0724	781.737332
6061.2248	781.0897573
6061.3772	781.0897573
6061.5296	781.0897573
6061.682	781.0897573
6061.8344	781.0897573
6061.9868	781.737332
6062.1392	781.0897573
6062.2916	781.0897573
6062.444	781.0897573
6062.5964	781.0897573
6062.7488	781.0897573
6062.9012	781.737332
6063.0536	781.0897573
6063.206	781.0897573
6063.3584	781.0897573
6063.5108	781.0897573
6063.6632	781.0897573
6063.8156	781.0897573
6063.968	781.737332
6064.1204	781.0897573
6064.2728	781.0897573
6064.4252	781.0897573
6064.5776	781.0897573
6064.73	781.0897573
6064.8824	781.737332
6065.0348	781.0897573
6065.1872	781.0897573
6065.3396	781.0897573
6065.492	781.0897573
6065.6444	781.0897573
6065.7968	781.737332
6065.9492	781.0897573
6066.1016	781.0897573
6066.254	781.0897573
6066.4064	781.0897573
6066.5588	781.0897573
6066.7112	781.737332
6066.8636	781.0897573
6067.016	781.0897573
6067.1684	781.0897573
6067.3208	781.0897573
6067.4732	781.0897573
6067.6256	781.737332
6067.778	781.0897573
6067.9304	781.0897573
6068.0828	781.0897573
6068.2352	781.0897573
6068.3876	781.0897573
6068.54	781.737332
6068.6924	781.0897573
6068.8448	781.0897573
6068.9972	781.0897573
6069.1496	781.0897573
6069.302	781.0897573
6069.4544	781.737332
6069.6068	781.0897573
6069.7592	781.0897573
6069.9116	781.0897573
6070.064	781.0897573
6070.2164	781.0897573
6070.3688	781.737332
6070.5212	781.0897573
6070.6736	781.0897573
6070.826	781.0897573
6070.9784	781.0897573
6071.1308	781.0897573
6071.2832	781.737332
6071.4356	781.0897573
6071.588	781.0897573
6071.7404	781.0897573
6071.8928	781.0897573
6072.0452	781.0897573
6072.1976	781.737332
6072.35	781.0897573
6072.5024	781.0897573
6072.6548	781.0897573
6072.8072	781.0897573
6072.9596	781.0897573
6073.112	781.0897573
6073.2644	781.737332
6073.4168	781.0897573
6073.5692	781.0897573
6073.7216	781.0897573
6073.874	781.0897573
6074.0264	781.0897573
6074.1788	781.737332
6074.3312	781.0897573
6074.4836	781.0897573
6074.636	781.0897573
6074.7884	781.0897573
6074.9408	781.0897573
6075.0932	781.737332
6075.2456	781.0897573
6075.398	781.0897573
6075.5504	781.0897573
6075.7028	781.0897573
6075.8552	781.0897573
6076.0076	781.737332
6076.16	781.0897573
6076.3124	781.0897573
6076.4648	781.0897573
6076.6172	781.0897573
6076.7696	781.0897573
6076.922	781.737332
6077.0744	781.0897573
6077.2268	781.0897573
6077.3792	781.0897573
6077.5316	781.0897573
6077.684	781.0897573
6077.8364	781.737332
6077.9888	781.0897573
6078.1412	781.0897573
6078.2936	781.0897573
6078.446	781.0897573
6078.5984	781.0897573
6078.7508	781.737332
6078.9032	781.0897573
6079.0556	781.0897573
6079.208	781.0897573
6079.3604	781.0897573
6079.5128	781.0897573
6079.6652	781.737332
6079.8176	781.0897573
6079.97	781.0897573
6080.1224	781.0897573
6080.2748	781.0897573
6080.4272	781.0897573
6080.5796	781.737332
6080.732	781.0897573
6080.8844	781.0897573
6081.0368	781.0897573
6081.1892	781.0897573
6081.3416	781.0897573
6081.494	781.0897573
6081.6464	781.737332
6081.7988	781.0897573
6081.9512	781.0897573
6082.1036	781.0897573
6082.256	781.0897573
6082.4084	781.0897573
6082.5608	781.737332
6082.7132	781.0897573
6082.8656	781.0897573
6083.018	781.0897573
6083.1704	781.0897573
6083.3228	781.0897573
6083.4752	781.737332
6083.6276	781.0897573
6083.78	781.0897573
6083.9324	781.0897573
6084.0848	781.0897573
6084.2372	781.0897573
6084.3896	781.737332
6084.542	781.0897573
6084.6944	781.0897573
6084.8468	781.0897573
6084.9992	781.0897573
6085.1516	781.0897573
6085.304	781.737332
6085.4564	781.0897573
6085.6088	781.0897573
6085.7612	781.0897573
6085.9136	781.0897573
6086.066	781.0897573
6086.2184	781.737332
6086.3708	781.0897573
6086.5232	781.0897573
6086.6756	781.0897573
6086.828	781.0897573
6086.9804	781.0897573
6087.1328	781.737332
6087.2852	781.0897573
6087.4376	781.0897573
6087.59	781.0897573
6087.7424	781.0897573
6087.8948	781.0897573
6088.0472	781.737332
6088.1996	781.0897573
6088.352	781.0897573
6088.5044	781.0897573
6088.6568	781.0897573
6088.8092	781.0897573
6088.9616	781.737332
6089.114	781.0897573
6089.2664	781.0897573
6089.4188	781.0897573
6089.5712	781.0897573
6089.7236	781.0897573
6089.876	781.0897573
6090.0284	781.737332
6090.1808	781.0897573
6090.3332	781.0897573
6090.4856	781.0897573
6090.638	781.0897573
6090.7904	781.0897573
6090.9428	781.737332
6091.0952	781.0897573
6091.2476	781.0897573
6091.4	781.0897573
6091.5524	781.0897573
6091.7048	781.0897573
6091.8572	781.737332
6092.0096	781.0897573
6092.162	781.0897573
6092.3144	781.0897573
6092.4668	781.0897573
6092.6192	781.0897573
6092.7716	781.737332
6092.924	781.0897573
6093.0764	781.0897573
6093.2288	781.0897573
6093.3812	781.0897573
6093.5336	781.0897573
6093.686	781.737332
6093.8384	781.0897573
6093.9908	781.0897573
6094.1432	781.0897573
6094.2956	781.0897573
6094.448	781.0897573
6094.6004	781.737332
6094.7528	781.0897573
6094.9052	781.0897573
6095.0576	781.0897573
6095.21	781.0897573
6095.3624	781.0897573
6095.5148	781.737332
6095.6672	781.0897573
6095.8196	781.0897573
6095.972	781.0897573
6096.1244	781.0897573
6096.2768	781.0897573
6096.4292	781.737332
6096.5816	781.0897573
6096.734	781.0897573
6096.8864	781.0897573
6097.0388	781.0897573
6097.1912	781.0897573
6097.3436	781.737332
6097.496	781.0897573
6097.6484	781.0897573
6097.8008	781.0897573
6097.9532	781.0897573
6098.1056	781.0897573
6098.258	781.737332
6098.4104	781.0897573
6098.5628	781.0897573
6098.7152	781.0897573
6098.8676	781.0897573
6099.02	781.0897573
6099.1724	781.0897573
6099.3248	781.737332
6099.4772	781.0897573
6099.6296	781.0897573
6099.782	781.0897573
6099.9344	781.0897573
6100.0868	781.0897573
6100.2392	781.737332
6100.3916	781.0897573
6100.544	781.0897573
6100.6964	781.0897573
6100.8488	781.0897573
6101.0012	781.0897573
6101.1536	781.737332
6101.306	781.0897573
6101.4584	781.0897573
6101.6108	781.0897573
6101.7632	781.0897573
6101.9156	781.0897573
6102.068	781.737332
6102.2204	781.0897573
6102.3728	781.0897573
6102.5252	781.0897573
6102.6776	781.0897573
6102.83	781.0897573
6102.9824	781.737332
6103.1348	781.0897573
6103.2872	781.0897573
6103.4396	781.0897573
6103.592	781.0897573
6103.7444	781.0897573
6103.8968	781.737332
6104.0492	781.0897573
6104.2016	781.0897573
6104.354	781.0897573
6104.5064	781.0897573
6104.6588	781.0897573
6104.8112	781.737332
6104.9636	781.0897573
6105.116	781.0897573
6105.2684	781.0897573
6105.4208	781.0897573
6105.5732	781.0897573
6105.7256	781.737332
6105.878	781.0897573
6106.0304	781.0897573
6106.1828	781.0897573
6106.3352	781.0897573
6106.4876	781.0897573
6106.64	781.737332
6106.7924	781.0897573
6106.9448	781.0897573
6107.0972	781.0897573
6107.2496	781.0897573
6107.402	781.0897573
6107.5544	781.0897573
6107.7068	781.737332
6107.8592	781.0897573
6108.0116	781.0897573
6108.164	781.0897573
6108.3164	781.0897573
6108.4688	781.0897573
6108.6212	781.737332
6108.7736	781.0897573
6108.926	781.0897573
6109.0784	781.0897573
6109.2308	781.0897573
6109.3832	781.0897573
6109.5356	781.737332
6109.688	781.0897573
6109.8404	781.0897573
6109.9928	781.0897573
6110.1452	781.0897573
6110.2976	781.0897573
6110.45	781.737332
6110.6024	781.0897573
6110.7548	781.0897573
6110.9072	781.0897573
6111.0596	781.0897573
6111.212	781.0897573
6111.3644	781.737332
6111.5168	781.0897573
6111.6692	781.0897573
6111.8216	781.0897573
6111.974	781.0897573
6112.1264	781.0897573
6112.2788	781.737332
6112.4312	781.0897573
6112.5836	781.0897573
6112.736	781.0897573
6112.8884	781.0897573
6113.0408	781.0897573
6113.1932	781.737332
6113.3456	781.0897573
6113.498	781.0897573
6113.6504	781.0897573
6113.8028	781.0897573
6113.9552	781.0897573
6114.1076	781.737332
6114.26	781.0897573
6114.4124	781.0897573
6114.5648	781.0897573
6114.7172	781.0897573
6114.8696	781.0897573
6115.022	781.737332
6115.1744	781.0897573
6115.3268	781.0897573
6115.4792	781.0897573
6115.6316	781.0897573
6115.784	781.0897573
6115.9364	781.0897573
6116.0888	781.737332
6116.2412	781.0897573
6116.3936	781.0897573
6116.546	781.0897573
6116.6984	781.0897573
6116.8508	781.0897573
6117.0032	781.737332
