Profundidade[m]	Idade[Ma]
6019.4672	103.187921
6019.6196	103.189157
6019.772	103.190393
6019.9244	103.191629
6020.0768	103.192864
6020.2292	103.1941
6020.3816	103.195336
6020.534	103.196572
6020.6864	103.197808
6020.8388	103.199044
6020.9912	103.20028
6021.1436	103.201515
6021.296	103.202751
6021.4484	103.203987
6021.6008	103.205223
6021.7532	103.206459
6021.9056	103.207695
6022.058	103.20893
6022.2104	103.210166
6022.3628	103.211402
6022.5152	103.212638
6022.6676	103.213874
6022.82	103.21511
6022.9724	103.216345
6023.1248	103.217581
6023.2772	103.218817
6023.4296	103.220053
6023.582	103.221289
6023.7344	103.222525
6023.8868	103.22376
6024.0392	103.224996
6024.1916	103.226232
6024.344	103.227468
6024.4964	103.228704
6024.6488	103.22994
6024.8012	103.231175
6024.9536	103.232411
6025.106	103.233647
6025.2584	103.234883
6025.4108	103.236119
6025.5632	103.237355
6025.7156	103.23859
6025.868	103.239826
6026.0204	103.241062
6026.1728	103.242298
6026.3252	103.243534
6026.4776	103.24477
6026.63	103.246005
6026.7824	103.247241
6026.9348	103.248477
6027.0872	103.249713
6027.2396	103.250949
6027.392	103.252185
6027.5444	103.25342
6027.6968	103.254656
6027.8492	103.255892
6028.0016	103.257128
6028.154	103.258364
6028.3064	103.2596
6028.4588	103.260835
6028.6112	103.262071
6028.7636	103.263307
6028.916	103.264543
6029.0684	103.265779
6029.2208	103.267015
6029.3732	103.268251
6029.5256	103.269486
6029.678	103.270722
6029.8304	103.271958
6029.9828	103.273194
6030.1352	103.27443
6030.2876	103.275666
6030.44	103.276901
6030.5924	103.278137
6030.7448	103.279373
6030.8972	103.280609
6031.0496	103.281845
6031.202	103.283081
6031.3544	103.284316
6031.5068	103.285552
6031.6592	103.286788
6031.8116	103.288024
6031.964	103.28926
6032.1164	103.290496
6032.2688	103.291731
6032.4212	103.292967
6032.5736	103.294203
6032.726	103.295439
6032.8784	103.296675
6033.0308	103.297911
6033.1832	103.299146
6033.3356	103.300382
6033.488	103.301618
6033.6404	103.302854
6033.7928	103.30409
6033.9452	103.305326
6034.0976	103.306561
6034.25	103.307797
6034.4024	103.309033
6034.5548	103.310269
6034.7072	103.311505
6034.8596	103.312741
6035.012	103.313976
6035.1644	103.315212
6035.3168	103.316448
6035.4692	103.317684
6035.6216	103.31892
6035.774	103.320156
6035.9264	103.321391
6036.0788	103.322627
6036.2312	103.323863
6036.3836	103.325099
6036.536	103.326335
6036.6884	103.327571
6036.8408	103.328806
6036.9932	103.330042
6037.1456	103.331278
6037.298	103.332514
6037.4504	103.33375
6037.6028	103.334986
6037.7552	103.336222
6037.9076	103.337457
6038.06	103.338693
6038.2124	103.339929
6038.3648	103.341165
6038.5172	103.342401
6038.6696	103.343637
6038.822	103.344872
6038.9744	103.346108
6039.1268	103.347344
6039.2792	103.34858
6039.4316	103.349816
6039.584	103.351052
6039.7364	103.352287
6039.8888	103.353523
6040.0412	103.354759
6040.1936	103.355995
6040.346	103.357231
6040.4984	103.358467
6040.6508	103.359702
6040.8032	103.360938
6040.9556	103.362174
6041.108	103.36341
6041.2604	103.364646
6041.4128	103.365882
6041.5652	103.367117
6041.7176	103.368353
6041.87	103.369589
6042.0224	103.370825
6042.1748	103.372061
6042.3272	103.373297
6042.4796	103.374532
6042.632	103.375768
6042.7844	103.377004
6042.9368	103.37824
6043.0892	103.379476
6043.2416	103.380712
6043.394	103.381947
6043.5464	103.383183
6043.6988	103.384419
6043.8512	103.385655
6044.0036	103.386891
6044.156	103.388127
6044.3084	103.389362
6044.4608	103.390598
6044.6132	103.391834
6044.7656	103.39307
6044.918	103.394306
6045.0704	103.395542
6045.2228	103.396777
6045.3752	103.398013
6045.5276	103.399249
6045.68	103.400485
6045.8324	103.401721
6045.9848	103.402957
6046.1372	103.404192
6046.2896	103.405428
6046.442	103.406664
6046.5944	103.4079
6046.7468	103.409136
6046.8992	103.410372
6047.0516	103.411608
6047.204	103.412843
6047.3564	103.414079
6047.5088	103.415315
6047.6612	103.416551
6047.8136	103.417787
6047.966	103.419023
6048.1184	103.420258
6048.2708	103.421494
6048.4232	103.42273
6048.5756	103.423966
6048.728	103.425202
6048.8804	103.426438
6049.0328	103.427673
6049.1852	103.428909
6049.3376	103.430145
6049.49	103.431381
6049.6424	103.432617
6049.7948	103.433853
6049.9472	103.435088
6050.0996	103.436324
6050.252	103.43756
6050.4044	103.438796
6050.5568	103.440032
6050.7092	103.441268
6050.8616	103.442503
6051.014	103.443739
6051.1664	103.444975
6051.3188	103.446211
6051.4712	103.447447
6051.6236	103.448683
6051.776	103.449918
6051.9284	103.451154
6052.0808	103.45239
6052.2332	103.453626
6052.3856	103.454862
6052.538	103.456098
6052.6904	103.457333
6052.8428	103.458569
6052.9952	103.459805
6053.1476	103.461041
6053.3	103.462277
6053.4524	103.463513
6053.6048	103.464748
6053.7572	103.465984
6053.9096	103.46722
6054.062	103.468456
6054.2144	103.469692
6054.3668	103.470928
6054.5192	103.472163
6054.6716	103.473399
6054.824	103.474635
6054.9764	103.475871
6055.1288	103.477107
6055.2812	103.478343
6055.4336	103.479579
6055.586	103.480814
6055.7384	103.48205
6055.8908	103.483286
6056.0432	103.484522
6056.1956	103.485758
6056.348	103.486994
6056.5004	103.488229
6056.6528	103.489465
6056.8052	103.490701
6056.9576	103.491937
6057.11	103.493173
6057.2624	103.494409
6057.4148	103.495644
6057.5672	103.49688
6057.7196	103.498116
6057.872	103.499352
6058.0244	103.500588
6058.1768	103.501824
6058.3292	103.503059
6058.4816	103.504295
6058.634	103.505531
6058.7864	103.506767
6058.9388	103.508003
6059.0912	103.509239
6059.2436	103.510474
6059.396	103.51171
6059.5484	103.512946
6059.7008	103.514182
6059.8532	103.515418
6060.0056	103.516654
6060.158	103.517889
6060.3104	103.519125
6060.4628	103.520361
6060.6152	103.521597
6060.7676	103.522833
6060.92	103.524069
6061.0724	103.525304
6061.2248	103.52654
6061.3772	103.527776
6061.5296	103.529012
6061.682	103.530248
6061.8344	103.531484
6061.9868	103.532719
6062.1392	103.533955
6062.2916	103.535191
6062.444	103.536427
6062.5964	103.537663
6062.7488	103.538899
6062.9012	103.540134
6063.0536	103.54137
6063.206	103.542606
6063.3584	103.543842
6063.5108	103.545078
6063.6632	103.546314
6063.8156	103.54755
6063.968	103.548785
6064.1204	103.550021
6064.2728	103.551257
6064.4252	103.552493
6064.5776	103.553729
6064.73	103.554965
6064.8824	103.5562
6065.0348	103.557436
6065.1872	103.558672
6065.3396	103.559908
6065.492	103.561144
6065.6444	103.56238
6065.7968	103.563615
6065.9492	103.564851
6066.1016	103.566087
6066.254	103.567323
6066.4064	103.568559
6066.5588	103.569795
6066.7112	103.57103
6066.8636	103.572266
6067.016	103.573502
6067.1684	103.574738
6067.3208	103.575974
6067.4732	103.57721
6067.6256	103.578445
6067.778	103.579681
6067.9304	103.580917
6068.0828	103.582153
6068.2352	103.583389
6068.3876	103.584625
6068.54	103.58586
6068.6924	103.587096
6068.8448	103.588332
6068.9972	103.589568
6069.1496	103.590804
6069.302	103.59204
6069.4544	103.593275
6069.6068	103.594511
6069.7592	103.595747
6069.9116	103.596983
6070.064	103.598219
6070.2164	103.599455
6070.3688	103.60069
6070.5212	103.601926
6070.6736	103.603162
6070.826	103.604398
6070.9784	103.605634
6071.1308	103.60687
6071.2832	103.608105
6071.4356	103.609341
6071.588	103.610577
6071.7404	103.611813
6071.8928	103.613049
6072.0452	103.614285
6072.1976	103.61552
6072.35	103.616756
6072.5024	103.617992
6072.6548	103.619228
6072.8072	103.620464
6072.9596	103.6217
6073.112	103.622936
6073.2644	103.624171
6073.4168	103.625407
6073.5692	103.626643
6073.7216	103.627879
6073.874	103.629115
6074.0264	103.630351
6074.1788	103.631586
6074.3312	103.632822
6074.4836	103.634058
6074.636	103.635294
6074.7884	103.63653
6074.9408	103.637766
6075.0932	103.639001
6075.2456	103.640237
6075.398	103.641473
6075.5504	103.642709
6075.7028	103.643945
6075.8552	103.645181
6076.0076	103.646416
6076.16	103.647652
6076.3124	103.648888
6076.4648	103.650124
6076.6172	103.65136
6076.7696	103.652596
6076.922	103.653831
6077.0744	103.655067
6077.2268	103.656303
6077.3792	103.657539
6077.5316	103.658775
6077.684	103.660011
6077.8364	103.661246
6077.9888	103.662482
6078.1412	103.663718
6078.2936	103.664954
6078.446	103.66619
6078.5984	103.667426
6078.7508	103.668661
6078.9032	103.669897
6079.0556	103.671133
6079.208	103.672369
6079.3604	103.673605
6079.5128	103.674841
6079.6652	103.676076
6079.8176	103.677312
6079.97	103.678548
6080.1224	103.679784
6080.2748	103.68102
6080.4272	103.682256
6080.5796	103.683491
6080.732	103.684727
6080.8844	103.685963
6081.0368	103.687199
6081.1892	103.688435
6081.3416	103.689671
6081.494	103.690907
6081.6464	103.692142
6081.7988	103.693378
6081.9512	103.694614
6082.1036	103.69585
6082.256	103.697086
6082.4084	103.698322
6082.5608	103.699557
6082.7132	103.700793
6082.8656	103.702029
6083.018	103.703265
6083.1704	103.704501
6083.3228	103.705737
6083.4752	103.706972
6083.6276	103.708208
6083.78	103.709444
6083.9324	103.71068
6084.0848	103.711916
6084.2372	103.713152
6084.3896	103.714387
6084.542	103.715623
6084.6944	103.716859
6084.8468	103.718095
6084.9992	103.719331
6085.1516	103.720567
6085.304	103.721802
6085.4564	103.723038
6085.6088	103.724274
6085.7612	103.72551
6085.9136	103.726746
6086.066	103.727982
6086.2184	103.729217
6086.3708	103.730453
6086.5232	103.731689
6086.6756	103.732925
6086.828	103.734161
6086.9804	103.735397
6087.1328	103.736632
6087.2852	103.737868
6087.4376	103.739104
6087.59	103.74034
6087.7424	103.741576
6087.8948	103.742812
6088.0472	103.744047
6088.1996	103.745283
6088.352	103.746519
6088.5044	103.747755
6088.6568	103.748991
6088.8092	103.750227
6088.9616	103.751462
6089.114	103.752698
6089.2664	103.753934
6089.4188	103.75517
6089.5712	103.756406
6089.7236	103.757642
6089.876	103.758878
6090.0284	103.760113
6090.1808	103.761349
6090.3332	103.762585
6090.4856	103.763821
6090.638	103.765057
6090.7904	103.766293
6090.9428	103.767528
6091.0952	103.768764
6091.2476	103.77
6091.4	103.771236
6091.5524	103.772472
6091.7048	103.773708
6091.8572	103.774943
6092.0096	103.776179
6092.162	103.777415
6092.3144	103.778651
6092.4668	103.779887
6092.6192	103.781123
6092.7716	103.782358
6092.924	103.783594
6093.0764	103.78483
6093.2288	103.786066
6093.3812	103.787302
6093.5336	103.788538
6093.686	103.789773
6093.8384	103.791009
6093.9908	103.792245
6094.1432	103.793481
6094.2956	103.794717
6094.448	103.795953
6094.6004	103.797188
6094.7528	103.798424
6094.9052	103.79966
6095.0576	103.800896
6095.21	103.802132
6095.3624	103.803368
6095.5148	103.804603
6095.6672	103.805839
6095.8196	103.807075
6095.972	103.808311
6096.1244	103.809547
6096.2768	103.810783
6096.4292	103.812018
6096.5816	103.813254
6096.734	103.81449
6096.8864	103.815726
6097.0388	103.816962
6097.1912	103.818198
6097.3436	103.819433
6097.496	103.820669
6097.6484	103.821905
6097.8008	103.823141
6097.9532	103.824377
6098.1056	103.825613
6098.258	103.826848
6098.4104	103.828084
6098.5628	103.82932
6098.7152	103.830556
6098.8676	103.831792
6099.02	103.833028
6099.1724	103.834264
6099.3248	103.835499
6099.4772	103.836735
6099.6296	103.837971
6099.782	103.839207
6099.9344	103.840443
6100.0868	103.841679
6100.2392	103.842914
6100.3916	103.84415
6100.544	103.845386
6100.6964	103.846622
6100.8488	103.847858
6101.0012	103.849094
6101.1536	103.850329
6101.306	103.851565
6101.4584	103.852801
6101.6108	103.854037
6101.7632	103.855273
6101.9156	103.856509
6102.068	103.857744
6102.2204	103.85898
6102.3728	103.860216
6102.5252	103.861452
6102.6776	103.862688
6102.83	103.863924
6102.9824	103.865159
6103.1348	103.866395
6103.2872	103.867631
6103.4396	103.868867
6103.592	103.870103
6103.7444	103.871339
6103.8968	103.872574
6104.0492	103.87381
6104.2016	103.875046
6104.354	103.876282
6104.5064	103.877518
6104.6588	103.878754
6104.8112	103.879989
6104.9636	103.881225
6105.116	103.882461
6105.2684	103.883697
6105.4208	103.884933
6105.5732	103.886169
6105.7256	103.887404
6105.878	103.88864
6106.0304	103.889876
6106.1828	103.891112
6106.3352	103.892348
6106.4876	103.893584
6106.64	103.894819
6106.7924	103.896055
6106.9448	103.897291
6107.0972	103.898527
6107.2496	103.899763
6107.402	103.900999
6107.5544	103.902235
6107.7068	103.90347
6107.8592	103.904706
6108.0116	103.905942
6108.164	103.907178
6108.3164	103.908414
6108.4688	103.90965
6108.6212	103.910885
6108.7736	103.912121
6108.926	103.913357
6109.0784	103.914593
6109.2308	103.915829
6109.3832	103.917065
6109.5356	103.9183
6109.688	103.919536
6109.8404	103.920772
6109.9928	103.922008
6110.1452	103.923244
6110.2976	103.92448
6110.45	103.925715
6110.6024	103.926951
6110.7548	103.928187
6110.9072	103.929423
6111.0596	103.930659
6111.212	103.931895
6111.3644	103.93313
6111.5168	103.934366
6111.6692	103.935602
6111.8216	103.936838
6111.974	103.938074
6112.1264	103.93931
6112.2788	103.940545
6112.4312	103.941781
6112.5836	103.943017
6112.736	103.944253
6112.8884	103.945489
6113.0408	103.946725
6113.1932	103.94796
6113.3456	103.949196
6113.498	103.950432
6113.6504	103.951668
6113.8028	103.952904
6113.9552	103.95414
6114.1076	103.955375
6114.26	103.956611
6114.4124	103.957847
6114.5648	103.959083
6114.7172	103.960319
6114.8696	103.961555
6115.022	103.96279
6115.1744	103.964026
6115.3268	103.965262
6115.4792	103.966498
6115.6316	103.967734
6115.784	103.96897
6115.9364	103.970206
6116.0888	103.971441
6116.2412	103.972677
6116.3936	103.973913
6116.546	103.975149
6116.6984	103.976385
6116.8508	103.977621
6117.0032	103.978856
6117.1556	103.980092
6117.308	103.981328
6117.4604	103.982564
6117.6128	103.9838
6117.7652	103.985036
6117.9176	103.986271
6118.07	103.987507
6118.2224	103.988743
6118.3748	103.989979
6118.5272	103.991215
6118.6796	103.992451
6118.832	103.993686
6118.9844	103.994922
6119.1368	103.996158
6119.2892	103.997394
6119.4416	103.99863
6119.594	103.999866
6119.7464	104.001101
6119.8988	104.002337
6120.0512	104.003573
6120.2036	104.004809
6120.356	104.006045
6120.5084	104.007281
6120.6608	104.008516
6120.8132	104.009752
6120.9656	104.010988
6121.118	104.012224
6121.2704	104.01346
6121.4228	104.014696
6121.5752	104.015931
6121.7276	104.017167
6121.88	104.018403
6122.0324	104.019639
6122.1848	104.020875
6122.3372	104.022111
6122.4896	104.023346
6122.642	104.024582
6122.7944	104.025818
6122.9468	104.027054
6123.0992	104.02829
6123.2516	104.029526
6123.404	104.030761
6123.5564	104.031997
6123.7088	104.033233
6123.8612	104.034469
6124.0136	104.035705
6124.166	104.036941
6124.3184	104.038176
6124.4708	104.039412
6124.6232	104.040648
6124.7756	104.041884
6124.928	104.04312
6125.0804	104.044356
6125.2328	104.045592
6125.3852	104.046827
6125.5376	104.048063
6125.69	104.049299
6125.8424	104.050535
6125.9948	104.051771
6126.1472	104.053007
6126.2996	104.054242
6126.452	104.055478
6126.6044	104.056714
6126.7568	104.05795
6126.9092	104.059186
6127.0616	104.060422
6127.214	104.061657
6127.3664	104.062893
6127.5188	104.064129
6127.6712	104.065365
6127.8236	104.066601
6127.976	104.067837
6128.1284	104.069072
6128.2808	104.070308
6128.4332	104.071544
6128.5856	104.07278
6128.738	104.074016
6128.8904	104.075252
6129.0428	104.076487
6129.1952	104.077723
6129.3476	104.078959
6129.5	104.080195
6129.6524	104.081431
6129.8048	104.082667
6129.9572	104.083902
6130.1096	104.085138
6130.262	104.086374
6130.4144	104.08761
6130.5668	104.088846
6130.7192	104.090082
6130.8716	104.091317
6131.024	104.092553
6131.1764	104.093789
6131.3288	104.095025
6131.4812	104.096261
6131.6336	104.097497
6131.786	104.098732
6131.9384	104.099968
6132.0908	104.101204
6132.2432	104.10244
6132.3956	104.103676
6132.548	104.104912
6132.7004	104.106147
6132.8528	104.107383
6133.0052	104.108619
6133.1576	104.109855
6133.31	104.111091
6133.4624	104.112327
6133.6148	104.113563
6133.7672	104.114798
6133.9196	104.116034
6134.072	104.11727
6134.2244	104.118506
6134.3768	104.119742
6134.5292	104.120978
6134.6816	104.122213
6134.834	104.123449
6134.9864	104.124685
6135.1388	104.125921
6135.2912	104.127157
6135.4436	104.128393
6135.596	104.129628
6135.7484	104.130864
6135.9008	104.1321
6136.0532	104.133336
6136.2056	104.134572
6136.358	104.135808
6136.5104	104.137043
6136.6628	104.138279
6136.8152	104.139515
6136.9676	104.140751
6137.12	104.141987
6137.2724	104.143223
6137.4248	104.144458
6137.5772	104.145694
6137.7296	104.14693
6137.882	104.148166
6138.0344	104.149402
6138.1868	104.150638
6138.3392	104.151873
6138.4916	104.153109
6138.644	104.154345
6138.7964	104.155581
6138.9488	104.156817
6139.1012	104.158053
